type,zcr_diff_mean,zcr_third_central_moment,zcr_exceed_th,zcr_std_of_fod,zcr_mean,ste_mler
0,-0.5757575757575758,0.0005977222788643172,0.04040404040404041,0.06313400641267602,0.06111223594519808,0.26262626262626265
0,-0.5353535353535354,0.00021836911806780837,0.06060606060606061,0.046826104043413135,0.04100020247013565,0.1919191919191919
0,-0.3333333333333333,0.0006303753090761289,0.0707070707070707,0.07355968765478962,0.07908708465501338,0.29292929292929293
0,-0.43434343434343436,0.0006379085635525199,0.09090909090909091,0.07060707299965636,0.07658995298193516,0.31313131313131315
0,-0.2727272727272727,0.0002548527725468651,0.06060606060606061,0.05726945147129383,0.0785134192706576,0.5151515151515151
0,-0.43434343434343436,0.0008238207213890138,0.04040404040404041,0.0756722783415304,0.06344064250523049,0.1414141414141414
0,-0.23232323232323232,0.000515990921457204,0.030303030303030304,0.07648785608784166,0.07730984679759736,0.2727272727272727
0,-0.31313131313131315,0.0009082309572057429,0.0707070707070707,0.08580707163029803,0.08002069694720029,0.32323232323232326
0,-0.35353535353535354,0.0009723294563949976,0.050505050505050504,0.08360583579733112,0.07539762884974466,0.2828282828282828
0,-0.5555555555555556,0.00032576098101184475,0.030303030303030304,0.05279148482411711,0.044026006164090796,0.2222222222222222
0,-0.21212121212121213,0.00023277202580090567,0.25252525252525254,0.07187518888227082,0.07861465433848507,0.25252525252525254
0,-0.41414141414141414,0.00067252064223805,0.04040404040404041,0.07170054405798774,0.06616274099570313,0.23232323232323232
0,-0.21212121212121213,0.0008404909023969516,0.04040404040404041,0.07440929417141923,0.06942475984792242,0.3939393939393939
0,-0.5959595959595959,0.001077801076614715,0.030303030303030304,0.07615253706184173,0.055026883534678626,0.1717171717171717
0,-0.47474747474747475,0.0007637734606430194,0.030303030303030304,0.074166095672665,0.06098850419563113,0.25252525252525254
0,-0.5151515151515151,0.0006629750368922302,0.020202020202020204,0.06581986243323991,0.049695169962430535,0.21212121212121213
0,-0.29292929292929293,0.000850446547590012,0.06060606060606061,0.080566816065356,0.07443027153494859,0.2828282828282828
0,-0.43434343434343436,0.0009420197066708107,0.0707070707070707,0.08144190452461054,0.06860363096443275,0.1111111111111111
0,-0.6363636363636364,0.0009042516496650239,0.030303030303030304,0.0653429491581604,0.04439720141279161,0.1717171717171717
0,-0.41414141414141414,0.0005498840654867852,0.020202020202020204,0.06605660554518358,0.05937999145126093,0.30303030303030304
0,-0.25252525252525254,0.0009578993352665729,0.04040404040404041,0.08606593758574438,0.08203414996288047,0.29292929292929293
0,-0.23232323232323232,2.4987742817116987e-05,0.2727272727272727,0.025719601352463383,0.06746754853659086,0.18181818181818182
0,-0.5555555555555556,0.0013290606047245046,0.06060606060606061,0.08658222002848678,0.07860340599761535,0.15151515151515152
0,-0.47474747474747475,0.0003044628410019861,0.010101010101010102,0.05105279056652552,0.043047400508425,0.20202020202020202
0,-0.41414141414141414,0.001832344469709166,0.1717171717171717,0.1099116028621019,0.10202245168837597,0.050505050505050504
0,-0.494949494949495,0.0013137557491686629,0.10101010101010101,0.08942148009822515,0.08076308744460191,0.06060606060606061
0,-0.45454545454545453,0.001162524685282265,0.050505050505050504,0.08995448062309214,0.08617353940293804,0.06060606060606061
0,-0.5353535353535354,0.001140795865270281,0.04040404040404041,0.06913539044501064,0.04511709522845381,0.1414141414141414
0,-0.7373737373737373,0.001339519205056887,0.030303030303030304,0.07482279499511962,0.03925670963532879,0.08080808080808081
0,-0.5757575757575758,0.0004305639745479382,0.020202020202020204,0.0532581560992166,0.03978538165620571,0.13131313131313133
0,-0.6363636363636364,0.00011125735967047717,0.020202020202020204,0.031214496535467165,0.024543879777732782,0.1111111111111111
0,-0.43434343434343436,0.0008271831248490472,0.030303030303030304,0.07231214448119981,0.0643292614339385,0.15151515151515152
0,-0.5959595959595959,0.0012882954919857218,0.08080808080808081,0.08542367017170747,0.07390159951407169,0.09090909090909091
0,-0.5353535353535354,0.0007983320359060836,0.10101010101010101,0.07683045820020841,0.07727610177498818,0.1414141414141414
0,-0.2727272727272727,0.00120139530951249,0.1111111111111111,0.09945956007758099,0.09678072484308564,0.18181818181818182
0,-0.41414141414141414,0.0010623552138394096,0.04040404040404041,0.08455566898149937,0.08286652718723986,0.04040404040404041
0,-0.1717171717171717,7.728576969818224e-05,0.1919191919191919,0.04891854689980768,0.07155069627229982,0.47474747474747475
0,-0.31313131313131315,0.0006925378986642856,0.06060606060606061,0.08267728568888558,0.07883962115587952,0.3434343434343434
0,-0.3939393939393939,0.0009024132251317876,0.12121212121212122,0.08508087252256187,0.06924478639400687,0.1919191919191919
0,-0.25252525252525254,0.0009009774626400572,0.06060606060606061,0.08211523813998076,0.08692717824120942,0.21212121212121213
0,-0.3333333333333333,0.0010269408727005204,0.050505050505050504,0.0778079147141627,0.06330566241479381,0.2727272727272727
0,-0.37373737373737376,0.000893614757253219,0.0707070707070707,0.0781781426146067,0.0615396728982475,0.2828282828282828
0,-0.29292929292929293,0.0006819085703719459,0.030303030303030304,0.07608194003683036,0.07142696452273288,0.3333333333333333
0,-0.43434343434343436,0.001031222200871385,0.06060606060606061,0.08397514399070893,0.0670288632426717,0.2222222222222222
0,-0.21212121212121213,0.0010402700508579915,0.06060606060606061,0.08540861889208107,0.07838968752109064,0.2828282828282828
0,-0.1717171717171717,0.0005106153955322622,0.06060606060606061,0.07269870145101756,0.08072934242199276,0.3333333333333333
0,-0.3939393939393939,0.001194096226157613,0.08080808080808081,0.0908204987204989,0.07337292749319474,0.18181818181818182
0,-0.5151515151515151,0.000984833322506564,0.050505050505050504,0.07777620862929709,0.058682594317338174,0.13131313131313133
0,-0.25252525252525254,0.00079512771183388,0.050505050505050504,0.07539825394143572,0.07222559672448313,0.3333333333333333
0,-0.29292929292929293,0.000905383868357202,0.0707070707070707,0.08360371404900088,0.1055206856988594,0.45454545454545453
0,-0.3939393939393939,0.0018777073844165651,0.21212121212121213,0.11520335348698407,0.10534071224494386,0.06060606060606061
0,-0.47474747474747475,0.0010280333529844713,0.08080808080808081,0.07657704744248019,0.071584441294909,0.04040404040404041
0,-0.43434343434343436,0.0012118594813330602,0.06060606060606061,0.09183638311073641,0.08692717824120941,0.020202020202020204
0,-0.5555555555555556,0.0014895296468817956,0.06060606060606061,0.08399845991709812,0.05836764077298597,0.1414141414141414
0,-0.6363636363636364,0.00123801128865411,0.04040404040404041,0.0750041579046798,0.044082247868439395,0.09090909090909091
0,-0.5757575757575758,0.00036744161022609896,0.010101010101010102,0.051379633556272154,0.03810937886661717,0.09090909090909091
0,-0.43434343434343436,0.0014500140104990442,0.09090909090909091,0.097240560781825,0.07968324672110863,0.13131313131313133
0,-0.47474747474747475,0.0001287116726304808,0.030303030303030304,0.0321185299312032,0.024442644709905294,0.06060606060606061
0,-0.494949494949495,0.00023412993309390444,0.030303030303030304,0.04464732458777971,0.04132640435535758,0.15151515151515152
0,-0.47474747474747475,0.0015084141927813022,0.12121212121212122,0.09814184048251781,0.09248385863085194,0.10101010101010101
0,-0.47474747474747475,0.0004216701286436952,0.09090909090909091,0.05904823155282479,0.065116645294819,0.16161616161616163
0,-0.41414141414141414,0.0012328564603558366,0.08080808080808081,0.09490630813992894,0.09332748419608106,0.030303030303030304
0,-0.25252525252525254,0.0009853701894604841,0.030303030303030304,0.0798700132502945,0.0726192886549234,0.32323232323232326
0,-0.43434343434343436,0.0013769534555829635,0.10101010101010101,0.09778260807852476,0.08285527884637015,0.1717171717171717
0,-0.3333333333333333,0.0009757755250870562,0.030303030303030304,0.08803260867024715,0.07555510562192078,0.23232323232323232
0,-0.09090909090909091,0.00036226957148720914,0.020202020202020204,0.06274335224860396,0.08012193201502778,0.45454545454545453
0,-0.2727272727272727,0.0005374026712346611,0.010101010101010102,0.06566474461994619,0.06499291354525208,0.30303030303030304
0,-0.2727272727272727,0.00030599872527831086,0.050505050505050504,0.06196306182730519,0.06197835819216665,0.2828282828282828
0,-0.1111111111111111,0.0001939545217059281,0.09090909090909091,0.05878625076343951,0.08490247688465948,0.5050505050505051
0,-0.31313131313131315,0.0007457428465778868,0.04040404040404041,0.08398644647766573,0.0753188904636566,0.2222222222222222
0,-0.494949494949495,0.0011235330390515408,0.06060606060606061,0.07865120013523119,0.05864884929472903,0.23232323232323232
0,-0.3939393939393939,0.0005314401724406238,0.030303030303030304,0.06110347660107851,0.05245101347551236,0.25252525252525254
0,-0.3939393939393939,0.0015727559892456395,0.0707070707070707,0.08870625038936823,0.06707385660615059,0.2828282828282828
0,-0.37373737373737376,0.0015683230104044518,0.1717171717171717,0.10990106584520412,0.09210141504128139,0.1414141414141414
0,-0.29292929292929293,0.0012833396355322086,0.09090909090909091,0.09440083609389535,0.08272029875593348,0.24242424242424243
0,-0.3939393939393939,0.0001402961419250403,0.04040404040404041,0.04500892849036925,0.04528582034149961,0.26262626262626265
0,-0.5555555555555556,0.00028469289338847834,0.020202020202020204,0.042359402837265914,0.032653933544802144,0.1717171717171717
0,-0.5757575757575758,0.0006920248400127547,0.050505050505050504,0.0645485117085982,0.04536455872758768,0.13131313131313133
0,-0.29292929292929293,0.0011004850793229343,0.08080808080808081,0.08575544457119855,0.07427279476277249,0.2828282828282828
0,-0.41414141414141414,0.0005204338309802507,0.1111111111111111,0.07475776986230033,0.06856988594182359,0.18181818181818182
0,-0.494949494949495,0.0005468989648896389,0.020202020202020204,0.05667580328584408,0.046444399451080955,0.2727272727272727
0,-0.3333333333333333,0.0008978110255630735,0.08080808080808081,0.0791253471151879,0.07969449506197836,0.3333333333333333
0,-0.3333333333333333,0.00045907936274852917,0.020202020202020204,0.06168665408591993,0.06112348428606779,0.3434343434343434
0,-0.23232323232323232,0.0003807764683564684,0.04040404040404041,0.05992578486104483,0.06120222267215585,0.31313131313131315
0,-0.494949494949495,0.0006153516436171639,0.050505050505050504,0.06395682383091586,0.05133742772940991,0.12121212121212122
0,-0.41414141414141414,0.0004478622298102528,0.06060606060606061,0.058318229258327275,0.05762525027558436,0.26262626262626265
0,-0.5353535353535354,0.00042651829529927833,0.0707070707070707,0.0610777638155639,0.05281096038334343,0.18181818181818182
0,-0.1717171717171717,0.0007677256661422891,0.26262626262626265,0.10131233069326434,0.1060831027423455,0.24242424242424243
0,-0.2727272727272727,0.00011353189464653696,0.13131313131313133,0.043710682111829845,0.051764864682459326,0.36363636363636365
0,-0.43434343434343436,0.0005593017656475455,0.0707070707070707,0.06922740373488953,0.06038109378866616,0.31313131313131315
0,-0.29292929292929293,0.00023767635754150672,0.21212121212121213,0.06568191048206136,0.0746439900114733,0.23232323232323232
0,-0.23232323232323232,6.915050598690637e-05,0.09090909090909091,0.03682046751895853,0.049526444849384704,0.3838383838383838
0,-0.5151515151515151,0.00036104483235792177,0.04040404040404041,0.053706197377112894,0.045589525544982114,0.16161616161616163
0,-0.15151515151515152,0.00019796301823187722,0.08080808080808081,0.062159284266999376,0.07960450833502059,0.24242424242424243
0,-0.23232323232323232,0.00016907265120562657,0.010101010101010102,0.045405981292056974,0.059391239792130665,0.18181818181818182
0,-0.1717171717171717,9.788540559833494e-05,0.06060606060606061,0.04543849125649921,0.06137094778520168,0.3838383838383838
0,-0.5151515151515151,0.0006245125156758767,0.06060606060606061,0.06845092417290304,0.052259791680727086,0.09090909090909091
0,-0.3939393939393939,0.001371794568109752,0.06060606060606061,0.0850295039071687,0.06594902251917842,0.2727272727272727
0,-0.25252525252525254,0.0009086875710995642,0.0707070707070707,0.0836102758581831,0.07918831972284088,0.32323232323232326
0,-0.37373737373737376,0.0006840872893928391,0.030303030303030304,0.07669621977669576,0.06643270117657644,0.09090909090909091
0,-0.37373737373737376,0.0003008976544860895,0.0707070707070707,0.055470045400930396,0.05582551573642886,0.2828282828282828
0,-0.3333333333333333,0.0008538295842625686,0.13131313131313133,0.09207145534768872,0.1003352005579177,0.24242424242424243
0,-0.31313131313131315,6.328467071099202e-05,0.020202020202020204,0.027988959782028207,0.06466671166003014,0.18181818181818182
0,-0.35353535353535354,0.0003578339442903712,0.08080808080808081,0.05780593837448765,0.0672425817191964,0.24242424242424243
0,-0.5959595959595959,0.0005543706802274279,0.020202020202020204,0.05109129657912688,0.036017187464848936,0.1717171717171717
0,-0.45454545454545453,0.0005989546931709235,0.020202020202020204,0.06489753830792254,0.05660165125643966,0.23232323232323232
0,-0.29292929292929293,0.000564479958335591,0.050505050505050504,0.07052558669423331,0.06892983284965468,0.3939393939393939
0,-0.47474747474747475,0.0007445655233710368,0.020202020202020204,0.0658140491573678,0.04931272637285999,0.15151515151515152
0,-0.21212121212121213,0.00024763899682327725,0.020202020202020204,0.05384735034415263,0.05783896875210907,0.36363636363636365
0,-0.1717171717171717,0.00036742812177913283,0.12121212121212122,0.06547407523896953,0.06772626037659445,0.3939393939393939
0,-0.37373737373737376,0.0003600085532029081,0.04040404040404041,0.05844792048184117,0.06160716294346584,0.29292929292929293
0,-0.5151515151515151,0.00043156934179674583,0.030303030303030304,0.05725992640396182,0.04925648466851138,0.18181818181818182
0,-0.5757575757575758,0.00021110112944603272,0.06060606060606061,0.045017178350188716,0.04266495691885446,0.24242424242424243
0,-0.45454545454545453,0.000419036474368565,0.06060606060606061,0.06439830658034473,0.06053857056084227,0.31313131313131315
0,-0.25252525252525254,0.0001902957733930574,0.1717171717171717,0.06107774517168021,0.07757980697847067,0.47474747474747475
0,-0.43434343434343436,0.0008247703324860542,0.13131313131313133,0.07892061847661146,0.0749027018514769,0.26262626262626265
0,-0.25252525252525254,0.00036897959885476685,0.0707070707070707,0.06776828990080305,0.08021191874198555,0.37373737373737376
0,-0.37373737373737376,0.0003115111743731219,0.0707070707070707,0.05526903162815572,0.05726530336775324,0.3434343434343434
0,-0.5151515151515151,0.0002514137641051574,0.010101010101010102,0.045889933322239895,0.045308317023239085,0.24242424242424243
0,-0.43434343434343436,0.00041828093149234955,0.04040404040404041,0.0631270619169911,0.06296821218870216,0.30303030303030304
0,-0.5555555555555556,0.0007733435218777503,0.020202020202020204,0.05952625389114678,0.03996535511012126,0.16161616161616163
0,-0.13131313131313133,0.00012198156136223493,0.030303030303030304,0.04003256228653807,0.05617421430339025,0.15151515151515152
0,-0.3939393939393939,0.00037659779709334613,0.050505050505050504,0.06280850947868458,0.06686013812962587,0.35353535353535354
0,-0.31313131313131315,0.0002560483765305124,0.08080808080808081,0.055054356014832405,0.06329441407392408,0.40404040404040403
0,-0.3333333333333333,0.0004003415776592638,0.050505050505050504,0.061676568028476854,0.07065082900272208,0.3838383838383838
0,-0.21212121212121213,0.00047979869123114077,0.26262626262626265,0.08933915692553053,0.10797282400845871,0.26262626262626265
0,-0.47474747474747475,0.0008329715010535438,0.10101010101010101,0.07870046844251101,0.06722008503745697,0.18181818181818182
0,-0.45454545454545453,0.00017849237942960987,0.010101010101010102,0.04299515233878112,0.0499876268250433,0.3434343434343434
0,-0.37373737373737376,0.00045428182906682773,0.030303030303030304,0.0651396265993537,0.06696137319745336,0.37373737373737376
0,-0.2727272727272727,0.0005193104795533384,0.09090909090909091,0.0769331176266294,0.07901959460979505,0.37373737373737376
0,-0.45454545454545453,0.000810685088241988,0.10101010101010101,0.07717645286922989,0.06860363096443274,0.21212121212121213
0,-0.29292929292929293,0.0012165173289160913,0.10101010101010101,0.08825868292961007,0.0760500326201885,0.25252525252525254
0,-0.43434343434343436,0.0004771785845482494,0.04040404040404041,0.06353182814106051,0.0605610672425817,0.3434343434343434
0,-0.3333333333333333,0.000572692885674572,0.09090909090909091,0.07251352322733358,0.07646622123236822,0.30303030303030304
0,-0.5555555555555556,0.000522646868525957,0.030303030303030304,0.05774429100918433,0.05250725517986097,0.32323232323232326
0,-0.21212121212121213,0.0004330100194858595,0.04040404040404041,0.06846990283411873,0.07215810667926482,0.3838383838383838
0,-0.37373737373737376,0.00037045059119354847,0.030303030303030304,0.06244282988145228,0.07252930192796563,0.35353535353535354
0,-0.3939393939393939,0.0004505750180419891,0.030303030303030304,0.060003736409866316,0.06097725585476141,0.35353535353535354
0,-0.41414141414141414,0.0002467234458978682,0.1414141414141414,0.05910068188613372,0.06699511822006254,0.35353535353535354
0,-0.43434343434343436,0.00026214708435629914,0.04040404040404041,0.05144608695355945,0.057512766866887124,0.2828282828282828
0,-0.43434343434343436,0.0005154699207473688,0.04040404040404041,0.06410414757278972,0.05943623315560955,0.21212121212121213
0,-0.29292929292929293,0.0003678299721535892,0.04040404040404041,0.061984082128905396,0.0741265663314661,0.3434343434343434
0,-0.41414141414141414,0.0011013984276497767,0.06060606060606061,0.08697847201852879,0.07382286112798363,0.1717171717171717
0,-0.2727272727272727,0.00041564394114370436,0.04040404040404041,0.06432816491295915,0.07553260894018132,0.36363636363636365
0,-0.3333333333333333,0.00031611615011207443,0.050505050505050504,0.05921480270756148,0.06579154574700233,0.35353535353535354
0,-0.41414141414141414,0.0004471196998136098,0.050505050505050504,0.06510976166140817,0.07243931520100785,0.30303030303030304
0,-0.35353535353535354,0.0007360779639644797,0.0707070707070707,0.0780130398151377,0.08636476119772335,0.36363636363636365
0,-0.3939393939393939,0.00024750721748759396,0.04040404040404041,0.05502463014143154,0.061719646352163066,0.3333333333333333
0,-0.47474747474747475,0.00045775977367413134,0.050505050505050504,0.06148456095650444,0.0637106026861038,0.40404040404040403
0,-0.23232323232323232,0.0003778775484117386,0.030303030303030304,0.061079804250662756,0.07219185170187398,0.18181818181818182
0,-0.47474747474747475,0.0004657384975366094,0.030303030303030304,0.05782404341496964,0.05777147870689073,0.12121212121212122
0,-0.3939393939393939,0.00024548840881617935,0.030303030303030304,0.05657262434589247,0.062102089941733586,0.36363636363636365
0,-0.43434343434343436,0.0007707675684011137,0.06060606060606061,0.07420071026662362,0.07162943465838789,0.32323232323232326
0,-0.25252525252525254,0.0006016454149127791,0.1111111111111111,0.07921834741936443,0.08440754988639176,0.16161616161616163
0,-0.45454545454545453,0.0006727392312683983,0.10101010101010101,0.07198151081245349,0.06053857056084226,0.12121212121212122
0,-0.494949494949495,0.00042077800493087604,0.020202020202020204,0.05817785001402103,0.044295966344964105,0.16161616161616163
0,-0.25252525252525254,0.0008203078266301211,0.0707070707070707,0.07685874848236618,0.06675890306179838,0.3333333333333333
0,-0.030303030303030304,0.00022065898552313628,0.26262626262626265,0.07873041543165966,0.09388990123956714,0.45454545454545453
0,-0.21212121212121213,0.0010478636914005954,0.18181818181818182,0.10427506841484005,0.09863670108658971,0.43434343434343436
0,-0.5757575757575758,0.00041861539893095387,0.04040404040404041,0.054381073861297494,0.03756945850487053,0.2727272727272727
0,-0.050505050505050504,0.00044001297022945823,0.20202020202020202,0.08607034923013568,0.10964882679804726,0.5454545454545454
0,-0.5353535353535354,0.00041218235567958787,0.030303030303030304,0.058993287492585256,0.044138489572788,0.16161616161616163
0,-0.5151515151515151,0.0001244710767042709,0.06060606060606061,0.03768239184451639,0.03264268520393242,0.18181818181818182
0,-0.494949494949495,6.71975571673294e-05,0.010101010101010102,0.02660802106029989,0.024678859868169447,0.1919191919191919
0,-0.494949494949495,0.0012688991754376538,0.0707070707070707,0.08654922422258318,0.059908663472137844,0.1919191919191919
0,-0.13131313131313133,0.00034695315684597875,0.09090909090909091,0.06762596827687624,0.07326044408449753,0.37373737373737376
0,-0.31313131313131315,0.0009716199003566051,0.050505050505050504,0.08063978796028869,0.06583653911048118,0.32323232323232326
0,-0.6565656565656566,0.001659983992804492,0.06060606060606061,0.08785288926630394,0.05151740118332545,0.29292929292929293
0,-0.21212121212121213,0.0003372849229906103,0.030303030303030304,0.0665447225574981,0.06566781399743538,0.3939393939393939
0,-0.3939393939393939,0.00068846841156866,0.13131313131313133,0.07934172855439604,0.06693887651571391,0.29292929292929293
0,-0.2727272727272727,0.00023815955307294494,0.26262626262626265,0.06961559906357387,0.06919979303052799,0.29292929292929293
0,-0.35353535353535354,0.000640697153020402,0.04040404040404041,0.07446292909672346,0.062237070032170244,0.26262626262626265
0,-0.3333333333333333,0.0008998950906644925,0.08080808080808081,0.08937790518856473,0.07402533126363861,0.2727272727272727
0,-0.25252525252525254,0.0003380788253097879,0.1414141414141414,0.06615231413628325,0.06574655238352342,0.0
0,-0.1717171717171717,0.0008372911150083208,0.08080808080808081,0.083652113441994,0.0795595149715417,0.37373737373737376
0,-0.37373737373737376,0.0008758764591971876,0.030303030303030304,0.07994297386501627,0.06167465298868416,0.3434343434343434
0,-0.6767676767676768,0.0004440019877396004,0.04040404040404041,0.05503239935997598,0.033902499381341246,0.12121212121212122
0,-0.5353535353535354,7.430326873776128e-05,0.04040404040404041,0.033051281558073124,0.031112910845650266,0.12121212121212122
0,-0.43434343434343436,0.0008346762885987875,0.10101010101010101,0.08275748456485114,0.06318193066522688,0.24242424242424243
0,-0.47474747474747475,0.00039931154804678673,0.030303030303030304,0.05278335220612285,0.04323862230321028,0.3838383838383838
0,-0.5959595959595959,0.0007624183798843988,0.020202020202020204,0.06532122579200482,0.04729927335717981,0.15151515151515152
0,-0.21212121212121213,0.0005185029618065987,0.050505050505050504,0.06966864209127707,0.0645429799104632,0.41414141414141414
0,-0.21212121212121213,0.0011069544216417465,0.10101010101010101,0.09459108453018243,0.09006546534386176,0.41414141414141414
0,-0.45454545454545453,0.001333189233168524,0.1111111111111111,0.09459545169812013,0.06562282063395648,0.25252525252525254
0,-0.43434343434343436,0.0012095553121555024,0.08080808080808081,0.0874651066865791,0.061550921239117214,0.2222222222222222
0,-0.41414141414141414,0.0009668428537875856,0.09090909090909091,0.08259975088569299,0.06121347101302556,0.24242424242424243
0,-0.29292929292929293,0.0001766945933721876,0.030303030303030304,0.03775731771023949,0.03576972396571505,0.1717171717171717
0,-0.35353535353535354,0.0011994964323813692,0.12121212121212122,0.09902742373760146,0.08078558412634135,0.1414141414141414
0,-0.494949494949495,0.0010109141329387853,0.020202020202020204,0.07378768432858328,0.04988639175721581,0.050505050505050504
0,-0.45454545454545453,0.00014509673628854564,0.0707070707070707,0.0409664327394666,0.034374929697869566,0.16161616161616163
0,-0.5555555555555556,0.0003119215868848282,0.010101010101010102,0.04399794534232822,0.031821556320442736,0.2727272727272727
0,-0.1111111111111111,0.0002663229676394838,0.010101010101010102,0.06272783296902873,0.0660502575870059,0.40404040404040403
0,-0.6161616161616161,0.000452198205609448,0.020202020202020204,0.05302888310062179,0.033677532563946816,0.1111111111111111
0,-0.37373737373737376,0.0008135093946949173,0.1111111111111111,0.08163544432341696,0.06338440080088185,0.12121212121212122
0,-0.3333333333333333,0.0008121558711286809,0.04040404040404041,0.07130397538337901,0.05507187689815752,0.42424242424242425
0,-0.5151515151515151,0.0021890833360201038,0.08080808080808081,0.11341319059859215,0.07791725720456232,0.24242424242424243
0,-0.43434343434343436,0.0009517816232067678,0.0707070707070707,0.08417544208366971,0.06506040359047038,0.21212121212121213
0,-0.23232323232323232,0.0009732938191157042,0.16161616161616163,0.09970389503074667,0.09156149467953476,0.1414141414141414
0,-0.3333333333333333,0.0008507862055579371,0.10101010101010101,0.0822400748405529,0.07133697779577511,0.42424242424242425
0,-0.15151515151515152,0.000686713210219221,0.0707070707070707,0.07576562119259729,0.0786371510202245,0.42424242424242425
0,-0.6363636363636364,0.00023895871841916297,0.010101010101010102,0.04424866835544719,0.03215900654653439,0.13131313131313133
0,-0.3939393939393939,0.0005309752023434954,0.030303030303030304,0.06520416867203263,0.05422825133292839,0.3838383838383838
0,-0.37373737373737376,0.0009911629060496625,0.0707070707070707,0.08961633293976293,0.07473397673843109,0.24242424242424243
0,-0.494949494949495,0.001539485547059224,0.0707070707070707,0.08681701500864268,0.054082022901622,0.24242424242424243
0,-0.5555555555555556,0.00028538978601932584,0.04040404040404041,0.05227117678304027,0.04112393421970259,0.12121212121212122
0,-0.5959595959595959,0.00035505820442421725,0.04040404040404041,0.05154386237223517,0.03401498279003847,0.24242424242424243
0,-0.5151515151515151,0.0011817282999993922,0.12121212121212122,0.0894650804542189,0.06245078850869496,0.1717171717171717
0,-0.050505050505050504,0.0004977231194488786,0.1919191919191919,0.08400313527907223,0.09300128231085913,0.4444444444444444
0,-0.45454545454545453,0.0006139589940306829,0.0707070707070707,0.07264103463056719,0.05277721536073428,0.13131313131313133
0,-0.3333333333333333,0.0005832837665987605,0.1111111111111111,0.07886422035569204,0.07021214370880295,0.3333333333333333
0,-0.6363636363636364,0.0008478403531739929,0.030303030303030304,0.0688412760439892,0.04566826393107015,0.32323232323232326
0,-0.21212121212121213,0.0010274549052267,0.04040404040404041,0.0799875648785197,0.06849114755573553,0.4444444444444444
0,-0.31313131313131315,0.000629404045321108,0.050505050505050504,0.07153851586944038,0.058727587680817074,0.35353535353535354
0,-0.5757575757575758,0.0004916536753461559,0.06060606060606061,0.058260954999322406,0.03965040156576904,0.20202020202020202
0,-0.41414141414141414,0.0006151983909123249,0.020202020202020204,0.062210706168197426,0.044194731277136606,0.13131313131313133
0,-0.1919191919191919,0.0003729796832343317,0.020202020202020204,0.06334481763632922,0.0637668443904524,0.46464646464646464
0,-0.5959595959595959,0.0005652293886549495,0.04040404040404041,0.06458360856647445,0.043418595757125804,0.09090909090909091
0,-0.1111111111111111,0.000551990824065235,0.1414141414141414,0.08103498061824416,0.0858360891768464,0.40404040404040403
0,-0.09090909090909091,0.0007254949460399326,0.15151515151515152,0.09605275137582035,0.10278733886751702,0.1919191919191919
0,-0.5353535353535354,0.00039222576939847804,0.06060606060606061,0.05527317274399522,0.04029155699534318,0.10101010101010101
0,-0.47474747474747475,0.0009230001563858019,0.04040404040404041,0.0705002001577996,0.0526309869294279,0.29292929292929293
0,-0.3939393939393939,0.00020637783919327189,0.030303030303030304,0.04506817024818073,0.039931610087512094,0.1414141414141414
0,-0.43434343434343436,0.0006009712596902459,0.04040404040404041,0.06604456995723863,0.05031382871026523,0.18181818181818182
0,-0.5353535353535354,0.0008841766633415832,0.0707070707070707,0.07568978899896497,0.05089874243549076,0.10101010101010101
0,-0.15151515151515152,0.00042811843045910424,0.04040404040404041,0.07370875130076703,0.08121302107939078,0.47474747474747475
0,-0.696969696969697,0.00020727396008935793,0.020202020202020204,0.03980219337206492,0.025342511979483024,0.18181818181818182
0,-0.6363636363636364,0.00047914468433748,0.030303030303030304,0.05673706397372189,0.03756945850487052,0.15151515151515152
0,-0.23232323232323232,0.001045672882424281,0.0707070707070707,0.08350332498313674,0.07197813322534925,0.46464646464646464
0,-0.6767676767676768,0.00033308652488447395,0.020202020202020204,0.04722889144349082,0.029650626532586443,0.09090909090909091
0,-0.23232323232323232,0.0004813609983645436,0.1919191919191919,0.0832414373456214,0.07989696519763334,0.32323232323232326
0,-0.23232323232323232,0.0001751540110130672,0.06060606060606061,0.053809483346652906,0.0561517176216508,0.37373737373737376
0,-0.29292929292929293,0.0009253133098012908,0.0707070707070707,0.09544272442106441,0.08058311399068638,0.23232323232323232
0,-0.45454545454545453,0.00030402999326965347,0.010101010101010102,0.050486526175998254,0.04074149063013205,0.26262626262626265
0,-0.29292929292929293,0.0009742739959686677,0.09090909090909091,0.08798293611167518,0.07069582236620098,0.3333333333333333
0,-0.13131313131313133,0.0004150754016723426,0.0707070707070707,0.07229883147359904,0.07594879755236102,0.45454545454545453
0,-0.6161616161616161,0.0007810797542145369,0.030303030303030304,0.0678215874764193,0.04458842320757688,0.1111111111111111
0,-0.31313131313131315,0.0007266510434543501,0.09090909090909091,0.08154498503358534,0.0820004049402713,0.24242424242424243
0,-0.3939393939393939,0.001166247942199917,0.09090909090909091,0.09154851671198136,0.07057209061663404,0.16161616161616163
0,-0.2727272727272727,0.0008146491220160609,0.08080808080808081,0.07981255646987197,0.07206811995230702,0.3939393939393939
0,-0.37373737373737376,0.0007385009728587023,0.08080808080808081,0.07457633879075916,0.05819891565994015,0.2828282828282828
0,-0.41414141414141414,0.0011845363925265934,0.18181818181818182,0.09925182108205544,0.08077433578547162,0.18181818181818182
